source_node_id	dest_node_id	route	snr_towards	route_back	snr_back	ts	hop_start	hop_limit	request_id
!a6960eb4	!433c7c48	[1151812846,2676575955,4134198428,67151680]	[27,6,45,36,6]	[1657091208,80066340]	[-10,-31]	1782770923	3	1	0
!a6960eb4	!433c7c48	[1151812846,2676575955,4134198428,67151680]	[27,6,45,36,6]	[1657091208,80066340]	[-10,-31]	1782770923	3	1	0
!349fe479	!ed1b5999	[341110149,3163572056,3641153625]	[-38,40,4]	[]	[]	1782770938	5	2	0
!349fe479	!ed1b5999	[341110149,3163572056,3641153625]	[-38,40,4]	[]	[]	1782770938	5	2	0
!a1d75fc4	!ea02f9e4	[1780406593,4134126952,3215555858]	[52,8,-21]	[]	[]	1782770979	7	4	0
!a1d75fc4	!ea02f9e4	[1780406593,4134126952,3215555858]	[52,8,-21]	[]	[]	1782770979	7	4	0
!a1d75fc4	!ea02f9e4	[1780406593,4134126952,3215555858,1692561267,3163572056]	[52,8,-21,52,-36]	[]	[]	1782770983	7	3	0
!a1d75fc4	!ea02f9e4	[1780406593,4134126952,3215555858,1692561267,3163572056]	[52,8,-21,52,-36]	[]	[]	1782770983	7	3	0
!ea02f9e4	!a1d75fc4	[1780406593,4134126952,3215555858,241233033]	[52,8,-21,-34,-26]	[3691266497,3641153625]	[-24,-39]	1782770987	4	2	0
!ea02f9e4	!a1d75fc4	[1780406593,4134126952,3215555858,241233033]	[52,8,-21,-34,-26]	[3691266497,3641153625]	[-24,-39]	1782770987	4	2	0
!ea02f9e4	!a1d75fc4	[1780406593,4134126952,3215555858,241233033]	[52,8,-21,-34,-26]	[3691266497,3641153625,3163572056]	[-24,-39,29]	1782770989	4	1	0
!ea02f9e4	!a1d75fc4	[1780406593,4134126952,3215555858,241233033]	[52,8,-21,-34,-26]	[3691266497,3641153625,3163572056]	[-24,-39,29]	1782770989	4	1	0
!349fe479	!4677cab	[341110149,436431638]	[-28,-45]	[]	[]	1782771097	5	3	0
!349fe479	!4677cab	[341110149,436431638]	[-28,-45]	[]	[]	1782771097	5	3	0
!a1d75fc4	!64e26f73	[1780406593,1130030704,2274067141]	[52,-14,-47]	[]	[]	1782771180	7	4	0
!a1d75fc4	!64e26f73	[1780406593,1130030704,2274067141]	[52,-14,-47]	[]	[]	1782771181	7	4	0
!b1610d41	!435ae664	[4134538928]	[-25]	[]	[]	1782771181	7	7	0
!b1610d41	!435ae664	[4134538928]	[-25]	[]	[]	1782771181	7	7	0
!b1610d41	!435ae664	[4223331939]	[-4]	[]	[]	1782771181	7	7	0
!b1610d41	!435ae664	[4223331939]	[-4]	[]	[]	1782771182	7	7	0
!1de91c78	!349fe479	[]	[51]	[]	[]	1782771186	2	2	0
!1de91c78	!349fe479	[]	[51]	[]	[]	1782771186	2	2	0
!1de91c78	!349fe479	[]	[51]	[341110149,436431638]	[46,-46]	1782771189	2	\N	0
!1de91c78	!349fe479	[]	[51]	[341110149,436431638]	[46,-46]	1782771189	2	\N	0
!64e26f73	!a1d75fc4	[1780406593,1130030704,2274067141,463615188,73890987]	[52,-14,-47,10,-6,-43]	[]	[]	1782771193	5	5	0
!64e26f73	!a1d75fc4	[1780406593,1130030704,2274067141,463615188,73890987]	[52,-14,-47,10,-6,-43]	[]	[]	1782771193	5	5	0
!64e26f73	!a1d75fc4	[1780406593,1130030704,2274067141,463615188,73890987]	[52,-14,-47,10,-6,-43]	[]	[]	1782771201	5	4	0
!64e26f73	!a1d75fc4	[1780406593,1130030704,2274067141,463615188,73890987]	[52,-14,-47,10,-6,-43]	[]	[]	1782771201	5	4	0
!349fe479	!433cfd58	[3156624959,341110149]	[-20,-4,-22]	[]	[]	1782771230	4	4	0
!349fe479	!433cfd58	[3156624959,341110149]	[-20,-4,-22]	[]	[]	1782771230	4	4	0
!349fe479	!433cfd58	[3156624959,341110149]	[-20,-4,-22]	[341110149,3163572056,3641153625]	[-39,38,22]	1782771246	4	1	0
!349fe479	!433cfd58	[3156624959,341110149]	[-20,-4,-22]	[341110149,3163572056,3641153625]	[-39,38,22]	1782771246	4	1	0
!435823a0	!435a8c60	[4054302076]	[15]	[]	[]	1782771272	5	4	0
!435823a0	!435a8c60	[4054302076]	[15]	[]	[]	1782771272	5	4	0
!1de92ebc	!349fe479	[]	[0]	[]	[]	1782771272	2	2	0
!1de92ebc	!349fe479	[]	[0]	[]	[]	1782771272	2	2	0
!1de92ebc	!349fe479	[]	[0]	[]	[]	1782771272	2	2	0
!1de92ebc	!349fe479	[]	[0]	[]	[]	1782771272	2	2	0
!435823a0	!435a8c60	[4054302076]	[19]	[]	[]	1782771303	5	4	0
!435823a0	!435a8c60	[4054302076]	[19]	[]	[]	1782771303	5	4	0
!a1d75fc4	!68663bcc	[1780406593,4134126952,1771823848,463946688,2274067141]	[53,-34,26,11,-6]	[]	[]	1782771350	7	2	0
!a1d75fc4	!68663bcc	[1780406593,4134126952,1771823848,4294967295,1692561267,3163572056]	[53,-34,26,-128,39,-34]	[]	[]	1782771350	7	2	0
!a1d75fc4	!68663bcc	[1780406593,4134126952,1771823848,4294967295,1692561267,3163572056]	[53,-34,26,-128,39,-34]	[]	[]	1782771350	7	2	0
!a1d75fc4	!68663bcc	[1780406593,4134126952,1771823848,463946688,2274067141]	[53,-34,26,11,-6]	[]	[]	1782771350	7	2	0
!1de92ebc	!349fe479	[]	[0]	[]	[]	1782771407	2	2	0
!1de92ebc	!349fe479	[]	[0]	[]	[]	1782771407	2	2	0
!1de92ebc	!349fe479	[]	[0]	[]	[]	1782771407	2	2	0
!1de92ebc	!349fe479	[]	[0]	[]	[]	1782771407	2	2	0
!349fe479	!d9079859	[501816440,341110149,436431638]	[54,47,-47]	[]	[]	1782771442	5	2	0
!349fe479	!d9079859	[501816440,341110149,436431638]	[54,47,-47]	[]	[]	1782771442	5	2	0
!d9079859	!349fe479	[501816440,3163572056]	[54,28,28]	[]	[]	1782771443	3	3	0
!d9079859	!349fe479	[501816440,3163572056]	[54,28,28]	[]	[]	1782771443	3	3	0
!d9079859	!349fe479	[501816440,3163572056]	[54,28,28]	[3163572056]	[32]	1782771444	3	2	0
!d9079859	!349fe479	[501816440,3163572056]	[54,28,28]	[3163572056]	[32]	1782771444	3	2	0
!699b11f0	!1f6edac7	[1660481172,1129746596,4294967295,180997892,3641153625]	[-33,-38,-128,24,-18]	[]	[]	1782771455	7	2	0
!699b11f0	!1f6edac7	[1660481172,1129746596,4294967295,180997892,3641153625]	[-33,-38,-128,24,-18]	[]	[]	1782771455	7	2	0
!699b11f0	!1f6edac7	[1660481172,1129746596,4294967295,180997892,3641153625,3163572056]	[-33,-38,-128,24,-18,31]	[]	[]	1782771456	7	1	0
!699b11f0	!1f6edac7	[1660481172,1129746596,4294967295,180997892,3641153625,3163572056]	[-33,-38,-128,24,-18,31]	[]	[]	1782771456	7	1	0
!a1d75fc4	!6984edcc	[1780406593,1130030704,2274067141,463615188,1692561267,3215555858]	[51,-36,-33,10,-40,37]	[]	[]	1782771536	7	1	0
!a1d75fc4	!6984edcc	[1780406593,1130030704,2274067141,463615188,1692561267,3215555858]	[51,-36,-33,10,-40,37]	[]	[]	1782771536	7	1	0
!a1d75fc4	!6984edcc	[1780406593,1130030704,2274067141,67543040,67715008,436431638,341110149]	[51,-36,-33,-27,24,-35,-40]	[]	[]	1782771546	7	\N	0
!a1d75fc4	!6984edcc	[1780406593,1130030704,2274067141,67543040,67715008,436431638,341110149]	[51,-36,-33,-27,24,-35,-40]	[]	[]	1782771546	7	\N	0
!64e26f73	!a6da27e5	[3163572056,3641153625]	[2,23,-22]	[]	[]	1782771674	4	4	0
!64e26f73	!a6da27e5	[3163572056,3641153625]	[2,23,-22]	[]	[]	1782771674	4	4	0
!64e26f73	!a6da27e5	[3163572056,3641153625]	[2,23,-22]	[3163572056]	[-40]	1782771675	4	3	0
!64e26f73	!a6da27e5	[3163572056,3641153625]	[2,23,-22]	[3163572056]	[-40]	1782771675	4	3	0
!a1d75fc4	!8c609614	[1780406593,2658580024,463943128,1692561267,3163572056]	[53,-29,-43,-24,-33]	[]	[]	1782771715	7	3	0
!a1d75fc4	!8c609614	[1780406593,2658580024,463943128,1692561267,3163572056]	[53,-29,-43,-24,-33]	[]	[]	1782771715	7	3	0
!a1d75fc4	!8c609614	[1780406593,2658580024,463943128,1692561267,3215555858]	[53,-29,-43,-24,35]	[]	[]	1782771715	7	2	0
!a1d75fc4	!8c609614	[1780406593,2658580024,463943128,1692561267,3215555858]	[53,-29,-43,-24,35]	[]	[]	1782771715	7	2	0
!349fe479	!6c73d798	[501816440,3163572056,3641153625]	[51,30,-5]	[]	[]	1782771810	5	2	0
!349fe479	!6c73d798	[501816440,3163572056,3641153625]	[51,30,-5]	[]	[]	1782771810	5	2	0
!349fe479	!6c73d798	[501816440,3163572056,3641153625]	[58,27,27]	[]	[]	1782771846	5	2	0
!349fe479	!6c73d798	[501816440,3163572056,3641153625]	[58,27,27]	[]	[]	1782771846	5	2	0
!a1d75fc4	!33654620	[1780406593,1771823848,3215555858,2956853352,3641153625]	[50,-25,27,15,26]	[]	[]	1782771912	7	3	0
!a1d75fc4	!33654620	[1780406593,1771823848,3215555858,2956853352,3641153625]	[50,-25,27,15,26]	[]	[]	1782771912	7	3	0
!a1d75fc4	!b03cafb4	[1780406593,2658580024,463943128,1692561267,3163572056]	[53,-32,-44,-22,-32]	[]	[]	1782772080	7	3	0
!a1d75fc4	!b03cafb4	[1780406593,2658580024,463943128,1692561267,3215555858]	[53,-32,-44,-22,24]	[]	[]	1782772080	7	2	0
!a1d75fc4	!b03cafb4	[1780406593,2658580024,463943128,1692561267,3163572056]	[53,-32,-44,-22,-32]	[]	[]	1782772080	7	3	0
!a1d75fc4	!b03cafb4	[1780406593,2658580024,463943128,1692561267,3215555858]	[53,-32,-44,-22,24]	[]	[]	1782772080	7	2	0
!b1610d41	!c8c5f89f	[4223331939]	[31]	[]	[]	1782772082	7	7	0
!b1610d41	!c8c5f89f	[4223331939]	[31]	[]	[]	1782772082	7	7	0
!b1610d41	!c8c5f89f	[1731139699,4134538928]	[30,47]	[]	[]	1782772082	7	6	0
!b1610d41	!c8c5f89f	[1731139699,4134538928]	[30,47]	[]	[]	1782772082	7	6	0
!b1610d41	!c8c5f89f	[3783007151,2323964937]	[3,-8]	[]	[]	1782772083	7	6	0
!b1610d41	!c8c5f89f	[3783007151,2323964937]	[3,-8]	[]	[]	1782772083	7	6	0
!b1610d41	!c8c5f89f	[3783007151,2323964937,70044471,1725113834]	[3,-8,45,-37]	[]	[]	1782772091	7	6	0
!b1610d41	!c8c5f89f	[3783007151,2323964937,70044471,1725113834]	[3,-8,45,-37]	[]	[]	1782772091	7	6	0
!bc904758	!1ba743c0	[3215555858,1692561267]	[40,49,-30]	[]	[]	1782772260	4	4	0
!bc904758	!1ba743c0	[3215555858,1692561267]	[40,49,-30]	[]	[]	1782772260	4	4	0
!a1d75fc4	!49de8b8d	[1780406593,1130030704,1770319308,463943128,1692561267]	[52,-32,-39,-39,-29]	[]	[]	1782772262	7	2	0
!a1d75fc4	!49de8b8d	[1780406593,1130030704,1770319308,463943128,1692561267]	[52,-32,-39,-39,-29]	[]	[]	1782772262	7	2	0
!699b11f0	!4093fc0	[3215555858]	[29]	[]	[]	1782772329	7	6	0
!699b11f0	!4093fc0	[3215555858]	[29]	[]	[]	1782772329	7	6	0
!699b11f0	!4093fc0	[3215555858,1692561267,3163572056]	[29,52,-27]	[]	[]	1782772331	7	5	0
!699b11f0	!4093fc0	[3215555858,1692561267,3163572056]	[29,52,-27]	[]	[]	1782772331	7	5	0
!a1d75fc4	!435bb36c	[1780406593,4134126952,4294967295,436431638]	[50,-3,-128,-6]	[]	[]	1782772427	7	3	0
!a1d75fc4	!435bb36c	[1780406593,4134126952,4294967295,436431638]	[50,-3,-128,-6]	[]	[]	1782772427	7	3	0
!a1d75fc4	!435bb36c	[1780406593,4134126952,4294967295,436431638,341110149]	[50,-3,-128,-6,-44]	[]	[]	1782772429	7	2	0
!a1d75fc4	!435bb36c	[1780406593,4134126952,4294967295,436431638,341110149]	[50,-3,-128,-6,-44]	[]	[]	1782772429	7	2	0
!435bb36c	!a1d75fc4	[1780406593,4134126952,4294967295]	[50,-3,-128,-35]	[67150524,1692561267]	[-30,-34]	1782772429	3	1	0
!435bb36c	!a1d75fc4	[1780406593,4134126952,4294967295]	[50,-3,-128,-35]	[67150524,1692561267]	[-30,-34]	1782772429	3	1	0
!435bb36c	!a1d75fc4	[1780406593,4134126952,4294967295]	[50,-3,-128,-35]	[67150524,1692561267,3163572056]	[-30,-34,-30]	1782772431	3	1	0
!435bb36c	!a1d75fc4	[1780406593,4134126952,4294967295]	[50,-3,-128,-35]	[67150524,1692561267,3163572056]	[-30,-34,-30]	1782772431	3	1	0
!a1d75fc4	!bf082389	[1780406593,391172400,2274067141]	[52,-42,-17]	[]	[]	1782772606	7	4	0
!a1d75fc4	!bf082389	[1780406593,391172400,2274067141]	[52,-42,-17]	[]	[]	1782772606	7	4	0
!a1d75fc4	!bf082389	[1780406593,391172400,67715008,1692561267,3163572056]	[52,-42,33,-51,-37]	[]	[]	1782772609	7	3	0
!a1d75fc4	!bf082389	[1780406593,391172400,67715008,1692561267,3163572056]	[52,-42,33,-51,-37]	[]	[]	1782772609	7	3	0
!a1d75fc4	!db2f17c4	[1780406593,1130030704,2274067141]	[52,-19,-27]	[]	[]	1782772792	7	4	0
!a1d75fc4	!db2f17c4	[1780406593,1130030704,2274067141]	[52,-19,-27]	[]	[]	1782772792	7	4	0
!a1d75fc4	!db2f17c4	[1780406593,1130030704,2274067141,4294967295,1692561267,3163572056,341110149]	[52,-19,-27,-128,42,-30,42]	[]	[]	1782772806	7	1	0
!a1d75fc4	!db2f17c4	[1780406593,1130030704,2274067141,4294967295,1692561267,3163572056,341110149]	[52,-19,-27,-128,42,-30,42]	[]	[]	1782772806	7	1	0
!1de92ebc	!349fe479	[]	[0]	[]	[]	1782772891	2	2	0
!1de92ebc	!349fe479	[]	[0]	[]	[]	1782772891	2	2	0
!1de92ebc	!349fe479	[]	[0]	[]	[]	1782772892	2	2	0
!1de92ebc	!349fe479	[]	[0]	[]	[]	1782772892	2	2	0
!a1d75fc4	!9e75deb4	[1780406593,2658580024,3641153625]	[53,-36,-31]	[]	[]	1782772973	7	4	0
!a1d75fc4	!9e75deb4	[1780406593,2658580024,3641153625]	[53,-36,-31]	[]	[]	1782772973	7	4	0
!a1d75fc4	!9e75deb4	[1780406593,2658580024,3641153625,3163572056]	[53,-36,-31,28]	[]	[]	1782772974	7	3	0
!a1d75fc4	!9e75deb4	[1780406593,2658580024,3641153625,3163572056]	[53,-36,-31,28]	[]	[]	1782772974	7	3	0
!b1610d41	!7f9ffe1a	[4223331939]	[41]	[]	[]	1782772981	7	7	0
!b1610d41	!7f9ffe1a	[4223331939]	[41]	[]	[]	1782772982	7	7	0
!b1610d41	!7f9ffe1a	[1731139699,4134538928]	[29,45]	[]	[]	1782772982	7	6	0
!b1610d41	!7f9ffe1a	[1731139699,4134538928]	[29,45]	[]	[]	1782772982	7	6	0
!b1610d41	!7f9ffe1a	[3783007151,2323964937]	[6,-12]	[]	[]	1782772983	7	6	0
!b1610d41	!7f9ffe1a	[3783007151,2323964937]	[6,-12]	[]	[]	1782772983	7	6	0
!b1610d41	!7f9ffe1a	[3783007151,2323964937,70044471,1725113834]	[6,-12,45,-37]	[]	[]	1782772992	7	6	0
!b1610d41	!7f9ffe1a	[3783007151,2323964937,70044471,1725113834]	[6,-12,45,-37]	[]	[]	1782772992	7	6	0
!349fe479	!6b5aa544	[501816440,3163572056,1692561267]	[50,29,-41]	[]	[]	1782773023	5	2	0
!349fe479	!6b5aa544	[501816440,3163572056,1692561267]	[50,29,-41]	[]	[]	1782773023	5	2	0
!a1d75fc4	!a459bce7	[1780406593,1130030704,2274067141]	[49,-49,-27]	[]	[]	1782773154	7	4	0
!a1d75fc4	!a459bce7	[1780406593,1130030704,2274067141]	[49,-49,-27]	[]	[]	1782773154	7	4	0
!a1d75fc4	!a459bce7	[1780406593,1130030704,2274067141,463615188,436431638,341110149]	[49,-49,-27,14,-15,-41]	[]	[]	1782773158	7	1	0
!a1d75fc4	!a459bce7	[1780406593,1130030704,2274067141,463615188,436431638,341110149]	[49,-49,-27,14,-15,-41]	[]	[]	1782773158	7	1	0
!a459bce7	!a1d75fc4	[1780406593,1130030704,2274067141,463615188,436431638,341110149]	[49,-49,-27,14,-15,-41,24]	[3163572056]	[-44]	1782773160	7	6	0
!a459bce7	!a1d75fc4	[1780406593,1130030704,2274067141,463615188,436431638,341110149]	[49,-49,-27,14,-15,-41,24]	[3163572056]	[-44]	1782773160	7	6	0
!699b11f0	!878b82c5	[3215555858,1692561267]	[14,50]	[]	[]	1782773230	7	5	0
!699b11f0	!878b82c5	[3215555858,1692561267]	[14,50]	[]	[]	1782773230	7	5	0
!a1d75fc4	!406a000	[1780406593,2658580024,2274067141]	[50,-31,-48]	[]	[]	1782773324	7	4	0
!a1d75fc4	!406a000	[1780406593,2658580024,2274067141]	[50,-31,-48]	[]	[]	1782773324	7	4	0
!a1d75fc4	!406a000	[1780406593,2658580024,2274067141,3641153625,3163572056]	[50,-31,-48,7,19]	[]	[]	1782773329	7	2	0
!a1d75fc4	!406a000	[1780406593,2658580024,2274067141,3641153625,3163572056]	[50,-31,-48,7,19]	[]	[]	1782773329	7	2	0
!a1d75fc4	!b03e0068	[1780406593,67150524,1692561267]	[51,-46,-39]	[]	[]	1782773517	7	4	0
!a1d75fc4	!b03e0068	[1780406593,67150524,1692561267]	[51,-46,-39]	[]	[]	1782773517	7	4	0
!a1d75fc4	!b03e0068	[1780406593,67150524,1692561267,3163572056]	[51,-46,-39,-26]	[]	[]	1782773518	7	4	0
!a1d75fc4	!b03e0068	[1780406593,67150524,1692561267,3163572056]	[51,-46,-39,-26]	[]	[]	1782773518	7	4	0
!4677cab	!433cfd58	[3977992601,341110149,436431638,501821116,3641153625,1692561267]	[49,-17,-43,-28,40,-21,-29]	[463615188,1692561267,3215555858]	[-33,-41,38]	1782773539	7	4	0
!4677cab	!433cfd58	[3977992601,341110149,436431638,501821116,3641153625,1692561267]	[49,-17,-43,-28,40,-21,-29]	[463615188,1692561267,3215555858]	[-33,-41,38]	1782773539	7	4	0
!4677cab	!433cfd58	[3977992601,341110149,436431638,501821116,3641153625,1692561267]	[49,-17,-43,-28,40,-21,-29]	[463615188,1692561267,3163572056]	[-33,-41,-32]	1782773539	7	5	0
!4677cab	!433cfd58	[3977992601,341110149,436431638,501821116,3641153625,1692561267]	[49,-17,-43,-28,40,-21,-29]	[463615188,1692561267,3163572056]	[-33,-41,-32]	1782773539	7	5	0
!a1d75fc4	!91131550	[4134126952,1780406593,1130030704,2658580024,2274067141]	[-35,-14,-29,-20,-37]	[]	[]	1782773685	7	2	0
!a1d75fc4	!91131550	[4134126952,1780406593,1130030704,2658580024,2274067141]	[-35,-14,-29,-20,-37]	[]	[]	1782773685	7	2	0
!a1d75fc4	!91131550	[4134126952,3562773560,3215555858,1692561267,3163572056]	[-35,-23,43,50,-31]	[]	[]	1782773688	7	3	0
!a1d75fc4	!91131550	[4134126952,3562773560,3215555858,1692561267,3163572056]	[-35,-23,43,50,-31]	[]	[]	1782773688	7	3	0
!bc904758	!433cfd58	[3977992601,341110149]	[49,-18,42]	[]	[]	1782773714	4	4	0
!bc904758	!433cfd58	[3977992601,341110149]	[49,-18,42]	[]	[]	1782773714	4	4	0
!bc904758	!433cfd58	[3977992601,341110149]	[48,-27,41]	[]	[]	1782773753	4	4	0
!bc904758	!433cfd58	[3977992601,341110149]	[48,-27,41]	[]	[]	1782773753	4	4	0
!bc904758	!433cfd58	[3977992601,341110149]	[48,-27,41]	[341110149,436431638]	[44,-42]	1782773758	4	2	0
!bc904758	!433cfd58	[3977992601,341110149]	[48,-27,41]	[341110149,436431638]	[44,-42]	1782773758	4	2	0
!a1d75fc4	!435ad4a0	[1780406593,1130030704,2274067141]	[51,-43,-39]	[]	[]	1782773872	7	4	0
!a1d75fc4	!435ad4a0	[1780406593,1130030704,2274067141]	[51,-43,-39]	[]	[]	1782773872	7	4	0
!a1d75fc4	!435ad4a0	[1780406593,1130030704,2274067141,463615188,1692561267,3163572056]	[51,-43,-39,8,-34,-28]	[]	[]	1782773876	7	2	0
!a1d75fc4	!435ad4a0	[1780406593,1130030704,2274067141,463615188,1692561267,3163572056]	[51,-43,-39,8,-34,-28]	[]	[]	1782773876	7	2	0
!b1610d41	!1f6edac7	[4134538928]	[-22]	[]	[]	1782773881	7	7	0
!b1610d41	!1f6edac7	[4134538928]	[-22]	[]	[]	1782773881	7	7	0
!b1610d41	!1f6edac7	[4223331939]	[46]	[]	[]	1782773882	7	7	0
!b1610d41	!1f6edac7	[4223331939]	[46]	[]	[]	1782773882	7	7	0
!b1610d41	!1f6edac7	[3783007151,2323964937]	[3,-11]	[]	[]	1782773882	7	6	0
!b1610d41	!1f6edac7	[3783007151,2323964937]	[3,-11]	[]	[]	1782773883	7	6	0
!b1610d41	!1f6edac7	[3783007151,2323964937,70044471,1725113834]	[3,-11,49,-32]	[]	[]	1782773990	7	6	0
!b1610d41	!1f6edac7	[3783007151,2323964937,70044471,1725113834]	[3,-11,49,-32]	[]	[]	1782773990	7	6	0
!a1d75fc4	!5f573320	[1780406593,2658580024,1130030704,2274067141]	[53,-34,-41,-35]	[]	[]	1782774084	7	3	0
!a1d75fc4	!5f573320	[1780406593,2658580024,1130030704,2274067141]	[53,-34,-41,-35]	[]	[]	1782774084	7	3	0
!a1d75fc4	!5f573320	[1780406593,4134126952,3562773560,3215555858,1692561267,3163572056]	[53,-9,-18,34,51,-36]	[]	[]	1782774087	7	2	0
!a1d75fc4	!5f573320	[1780406593,4134126952,3562773560,3215555858,1692561267,3163572056]	[53,-9,-18,34,51,-36]	[]	[]	1782774087	7	2	0
!a1d75fc4	!ef34d6a1	[1780406593,4134126952,3562773560,1130026144,3215555858]	[53,-10,-28,-7,21]	[]	[]	1782774243	7	2	0
!a1d75fc4	!ef34d6a1	[1780406593,4134126952,3562773560,1130026144,3215555858]	[53,-10,-28,-7,21]	[]	[]	1782774244	7	2	0
!b1610d41	!1f6edac7	[1548600466]	[60]	[]	[]	1782774296	7	7	0
!b1610d41	!1f6edac7	[1548600466]	[60]	[]	[]	1782774296	7	7	0
!a1d75fc4	!bc26463f	[1780406593,1771823848,3215555858]	[54,-37,33]	[]	[]	1782774414	7	4	0
!a1d75fc4	!bc26463f	[1780406593,1771823848,3215555858]	[54,-37,33]	[]	[]	1782774414	7	4	0
!a1d75fc4	!bc26463f	[1780406593,1771823848,3215555858,1692561267,3163572056]	[54,-37,33,52,-23]	[]	[]	1782774416	7	3	0
!a1d75fc4	!bc26463f	[1780406593,1771823848,3215555858,1692561267,3163572056]	[54,-37,33,52,-23]	[]	[]	1782774416	7	3	0
!a1d75fc4	!1454ed85	[1780406593,391172400]	[49,-35]	[]	[]	1782774597	7	5	0
!a1d75fc4	!1454ed85	[1780406593,391172400]	[49,-35]	[]	[]	1782774597	7	5	0
!a1d75fc4	!1454ed85	[1780406593,391172400,3641153625,3163572056]	[49,-35,28,32]	[]	[]	1782774600	7	3	0
!a1d75fc4	!1454ed85	[1780406593,391172400,3641153625,3163572056]	[49,-35,28,32]	[]	[]	1782774600	7	3	0
!1454ed85	!a1d75fc4	[1780406593,391172400,3641153625,3163572056]	[49,-35,28,32,42]	[]	[]	1782774602	5	5	0
!1454ed85	!a1d75fc4	[1780406593,391172400,3641153625,3163572056]	[49,-35,28,32,42]	[]	[]	1782774602	5	5	0
!1454ed85	!a1d75fc4	[1780406593,391172400,3641153625,3163572056]	[49,-35,28,32,42]	[501816440,3163572056,3641153625]	[38,29,27]	1782774605	5	2	0
!1454ed85	!a1d75fc4	[1780406593,391172400,3641153625,3163572056]	[49,-35,28,32,42]	[501816440,3163572056,3641153625]	[38,29,27]	1782774606	5	2	0
!a1d75fc4	!97d57985	[1780406593,1130030704,3641153625]	[48,-41,-17]	[]	[]	1782774772	7	4	0
!a1d75fc4	!97d57985	[1780406593,1130030704,3641153625]	[48,-41,-17]	[]	[]	1782774772	7	4	0
!a1d75fc4	!97d57985	[1780406593,1130030704,3641153625,3163572056]	[48,-41,-17,29]	[]	[]	1782774773	7	3	0
!a1d75fc4	!97d57985	[1780406593,1130030704,3641153625,3163572056]	[48,-41,-17,29]	[]	[]	1782774773	7	3	0
!b1610d41	!e8c0b785	[4134538928]	[-25]	[]	[]	1782774781	7	7	0
!b1610d41	!e8c0b785	[4134538928]	[-25]	[]	[]	1782774781	7	7	0
!b1610d41	!e8c0b785	[1548600466]	[56]	[]	[]	1782774781	7	7	0
!b1610d41	!e8c0b785	[1548600466]	[56]	[]	[]	1782774782	7	7	0
!b1610d41	!e8c0b785	[4223331939]	[48]	[]	[]	1782774782	7	7	0
!b1610d41	!e8c0b785	[4223331939]	[48]	[]	[]	1782774782	7	7	0
!1454ed85	!433cfd58	[3977992601]	[48,-25]	[]	[]	1782774789	3	3	0
!1454ed85	!433cfd58	[3977992601]	[48,-25]	[]	[]	1782774789	3	3	0
!1454ed85	!433cfd58	[3977992601]	[48,-25]	[3163572056,3641153625]	[42,19]	1782774792	3	1	0
!1454ed85	!433cfd58	[3977992601]	[48,-25]	[3163572056,3641153625]	[42,19]	1782774792	3	1	0
!1454ed85	!433cfd58	[3977992601]	[48,-21]	[]	[]	1782774888	3	3	0
!1454ed85	!433cfd58	[3977992601]	[48,-21]	[]	[]	1782774888	3	3	0
!1454ed85	!433cfd58	[3977992601]	[48,-21]	[3163572056,3641153625]	[32,28]	1782774890	3	1	0
!1454ed85	!433cfd58	[3977992601]	[48,-21]	[3163572056,3641153625]	[32,28]	1782774890	3	1	0
!a1d75fc4	!9e78b1f0	[1780406593,1130030704,2274067141]	[51,-30,-34]	[]	[]	1782775129	7	4	0
!a1d75fc4	!9e78b1f0	[1780406593,1130030704,2274067141]	[51,-30,-34]	[]	[]	1782775129	7	4	0
!a1d75fc4	!9e78b1f0	[1780406593,4134126952,3562773560,3215555858,1692561267,3163572056]	[51,3,-13,40,47,-32]	[]	[]	1782775134	7	2	0
!a1d75fc4	!9e78b1f0	[1780406593,4134126952,3562773560,3215555858,1692561267,3163572056]	[51,3,-13,40,47,-32]	[]	[]	1782775134	7	2	0
!d9079859	!433cfd58	[3977992601,341110149,436431638]	[48,-25,-46,18]	[]	[]	1782775170	3	3	0
!d9079859	!433cfd58	[3977992601,341110149,436431638]	[48,-25,-46,18]	[]	[]	1782775170	3	3	0
!d9079859	!433cfd58	[3977992601,341110149,436431638]	[48,-25,-46,18]	[3156624959,341110149]	[-33,-29]	1782775173	3	1	0
!d9079859	!433cfd58	[3977992601,341110149,436431638]	[48,-25,-46,18]	[3156624959,341110149]	[-33,-29]	1782775173	3	1	0
!d9079859	!433cfd58	[3977992601,341110149,3163572056]	[48,-35,35,26]	[]	[]	1782775309	3	3	0
!d9079859	!433cfd58	[3977992601,341110149,3163572056]	[48,-35,35,26]	[]	[]	1782775309	3	3	0
!d9079859	!433cfd58	[3977992601,341110149,3163572056]	[48,-35,35,26]	[3156624959,341110149]	[-42,-30]	1782775311	3	1	0
!d9079859	!433cfd58	[3977992601,341110149,3163572056]	[48,-35,35,26]	[3156624959,341110149]	[-42,-30]	1782775311	3	1	0
!d9079859	!433cfd58	[3977992601,341110149,3163572056]	[50,-37,40,28]	[]	[]	1782775575	3	3	0
!d9079859	!433cfd58	[3977992601,341110149,3163572056]	[50,-37,40,28]	[]	[]	1782775575	3	3	0
!d9079859	!433cfd58	[3977992601,341110149,3163572056]	[50,-37,40,28]	[3163572056]	[32]	1782775576	3	2	0
