"src","dst","heardCount","snrAvg","lastSeen"
"""!bfa97d12""","""!0ac9cf04""","42","-34.7619","""2026-07-03T03:42:13.047965711Z"""
"""!bfa97d12""","""!ef34d6a1""","24","8.33333","""2026-07-04T05:07:04.572279594Z"""
"""!bfa97d12""","""!54e40581""","1","0","""2026-06-28T01:57:04.179150049Z"""
"""!bfa97d12""","""!e3ca0c97""","10","0","""2026-07-03T22:41:21.115297061Z"""
"""!bfa97d12""","""!699be2e8""","33","25.6364","""2026-07-04T09:23:17.940594665Z"""
"""!bfa97d12""","""!4677cab""","12","0","""2026-07-01T21:04:11.08731468Z"""
"""!bfa97d12""","""!49637f26""","2","0","""2026-07-04T01:18:27.655595381Z"""
"""!bfa97d12""","""!62f9fcfc""","17","0","""2026-07-01T06:42:51.327155836Z"""
"""!bfa97d12""","""!10a406ad""","14","0","""2026-07-03T10:02:05.660625961Z"""
"""!bfa97d12""","""!9ea138ec""","6","0","""2026-07-02T02:12:07.824030105Z"""
"""!bfa97d12""","""!a6962cc4""","2","0","""2026-06-28T04:14:10.581373104Z"""
"""!bfa97d12""","""!6bd1a805""","2","0","""2026-07-01T03:03:14.666816552Z"""
"""!bfa97d12""","""!afbbf63d""","9","0","""2026-07-01T02:39:07.487179206Z"""
"""!bfa97d12""","""!ea0683a8""","2","0","""2026-06-29T02:06:04.665687524Z"""
"""!bfa97d12""","""!49ea4c9c""","26","-15.9231","""2026-07-02T20:26:06.049678448Z"""
"""!bfa97d12""","""!f9246972""","20","0","""2026-07-04T07:22:08.710028354Z"""
"""!bfa97d12""","""!400a2bc""","7","0","""2026-07-03T14:17:00.678605106Z"""
"""!bfa97d12""","""!eb9326c7""","13","0","""2026-07-01T01:36:42.69290484Z"""
"""!bfa97d12""","""!5396197d""","8","0","""2026-07-03T03:48:07.387933108Z"""
"""!bfa97d12""","""!406a000""","7","0","""2026-07-02T10:50:31.411126211Z"""
"""!bfa97d12""","""!ed1b5999""","28","36.2857","""2026-07-02T23:32:36.006352949Z"""
"""!bfa97d12""","""!e2e5b8c4""","6","0","""2026-07-03T23:18:43.484050926Z"""
"""!bfa97d12""","""!435690a4""","14","5.85714","""2026-07-03T20:11:17.160533653Z"""
"""!bfa97d12""","""!6c72f588""","20","-13.9","""2026-07-03T08:29:01.613506216Z"""
"""!bfa97d12""","""!6a1ed941""","85","29.2824","""2026-07-04T04:47:57.987050418Z"""
"""!bfa97d12""","""!6c72ed4c""","5","0","""2026-06-30T02:39:06.964083742Z"""
"""!bfa97d12""","""!33654620""","17","0","""2026-07-02T10:32:06.45237521Z"""
"""!bfa97d12""","""!e00ced64""","7","0","""2026-06-29T15:31:04.951228383Z"""
"""!bfa97d12""","""!f670b6b8""","8","0","""2026-07-04T05:43:04.957876638Z"""
"""!bfa97d12""","""!591372be""","4","0","""2026-07-04T03:30:11.201991715Z"""
"""!bfa97d12""","""!ea02f9e4""","20","0","""2026-07-04T01:15:09.11687247Z"""
"""!bfa97d12""","""!64e26f73""","841","45.0369","""2026-07-04T10:01:16.630510931Z"""
"""!bfa97d12""","""!d6e141e7""","14","9.28571","""2026-07-03T03:09:07.550297179Z"""
"""!bfa97d12""","""!4bb17e8e""","20","0","""2026-07-04T01:05:01.652816405Z"""
"""!bfa97d12""","""!cdd049b7""","2","0","""2026-06-30T01:27:06.720060474Z"""
"""!bfa97d12""","""!0e60ec89""","24","-14.0833","""2026-07-02T20:56:39.417213487Z"""
"""!bfa97d12""","""!8fa63a08""","13","0","""2026-07-04T01:39:09.02721761Z"""
"""!bfa97d12""","""!1309d50c""","29","0","""2026-07-03T05:47:06.530946304Z"""
"""!bfa97d12""","""!d45b9c38""","74","17.6351","""2026-07-04T03:48:43.05177542Z"""
"""!bfa97d12""","""!a1d99378""","10","-17.6","""2026-07-02T14:08:33.050624307Z"""
"""!bfa97d12""","""!e60ec89""","12","0","""2026-07-03T06:53:12.146791131Z"""
"""!bfa97d12""","""!5f573320""","38","0","""2026-07-04T05:04:13.802489463Z"""
"""!bfa97d12""","""!97d57985""","10","0","""2026-07-01T11:12:45.596921438Z"""
"""!bfa97d12""","""!02e7e858""","4","-15.5","""2026-07-04T03:36:13.273580674Z"""
"""!bfa97d12""","""!a49cbdaf""","5","0","""2026-07-01T01:24:07.110583001Z"""
"""!bfa97d12""","""!4af2e6c3""","15","6.53333","""2026-07-04T06:16:09.008990849Z"""
"""!bfa97d12""","""!6ea117d0""","4","0","""2026-07-02T03:12:10.541980886Z"""
"""!bfa97d12""","""!1454ed85""","42","-14.2619","""2026-07-02T23:11:19.400605111Z"""
"""!bfa97d12""","""!183b2811""","2","0","""2026-07-03T01:03:08.456749104Z"""
"""!bfa97d12""","""!da64b61c""","5","4","""2026-07-04T03:27:09.250893862Z"""
"""!bfa97d12""","""!9ee81de4""","2","0","""2026-06-28T08:38:08.79280584Z"""
"""!bfa97d12""","""!9e78b1f0""","10","0","""2026-07-04T02:57:09.404488116Z"""
"""!bfa97d12""","""!8944a6da""","10","0","""2026-07-04T04:16:16.451847244Z"""
"""!bfa97d12""","""!55c4d0d4""","2","0","""2026-07-04T06:32:58.769263429Z"""
"""!bfa97d12""","""!49de8b8d""","13","0","""2026-07-02T10:38:17.772623373Z"""
"""!bfa97d12""","""!349fe479""","12","-24","""2026-06-30T03:36:05.598149886Z"""
"""!bfa97d12""","""!2e7e858""","6","0","""2026-07-03T03:11:10.234102025Z"""
"""!bfa97d12""","""!dc0441c1""","48","-13.1667","""2026-07-04T02:24:15.504022843Z"""
"""!bfa97d12""","""!2e60108""","20","0","""2026-07-03T15:44:02.456746979Z"""
"""!bfa97d12""","""!1f12a430""","30","16.0667","""2026-07-04T06:25:17.773899531Z"""
"""!bfa97d12""","""!6b5aa544""","52","17.1538","""2026-07-04T10:15:23.618907558Z"""
"""!bfa97d12""","""!9e470a43""","5","0","""2026-06-30T22:32:16.479103697Z"""
"""!bfa97d12""","""!9e7784e0""","2","0","""2026-06-28T02:45:06.689959144Z"""
"""!bfa97d12""","""!f1bfbe6a""","14","0","""2026-07-04T06:43:13.665279162Z"""
"""!bfa97d12""","""!f1a75f0c""","6","0","""2026-07-04T06:04:29.378368475Z"""
"""!bfa97d12""","""!6984edcc""","15","-3.26667","""2026-07-04T02:48:08.967163214Z"""
"""!bfa97d12""","""!91131550""","32","-0.375","""2026-07-04T02:18:43.580174691Z"""
"""!bfa97d12""","""!a6da27e5""","4","0","""2026-06-29T17:36:52.001478319Z"""
"""!bfa97d12""","""!2eb8e7c""","40","4.65","""2026-07-03T23:03:59.939749103Z"""
"""!bfa97d12""","""!80549e3e""","8","0","""2026-07-03T14:47:27.784722631Z"""
"""!bfa97d12""","""!db2ac884""","18","0","""2026-07-04T05:55:15.189665283Z"""
"""!bfa97d12""","""!62bd5bac""","22","0","""2026-07-02T06:28:59.671163052Z"""
"""!bfa97d12""","""!6c73bdb4""","101","8.29703","""2026-07-04T09:43:09.211536196Z"""
"""!bfa97d12""","""!6c73b834""","6","0","""2026-07-02T02:32:23.691049313Z"""
"""!bfa97d12""","""!bc904758""","191","-32.1257","""2026-07-04T03:00:11.150045013Z"""
"""!bfa97d12""","""!28dbb563""","4","0","""2026-07-03T04:44:17.460730295Z"""
"""!bfa97d12""","""!4ddc185d""","6","-24.6667","""2026-07-04T01:58:19.980654319Z"""
"""!bfa97d12""","""!c4b05f20""","20","0","""2026-07-04T07:34:10.533423887Z"""
"""!bfa97d12""","""!04093fc0""","20","-20.5","""2026-07-03T06:23:37.427166782Z"""
"""!bfa97d12""","""!878b82c5""","71","-28.0563","""2026-07-04T03:33:09.129195231Z"""
"""!bfa97d12""","""!85d2fa9e""","24","-0.333333","""2026-07-02T13:59:02.271512721Z"""
"""!bfa97d12""","""!0400a2bc""","4","43","""2026-07-03T01:48:53.245119961Z"""
"""!bfa97d12""","""!b33214db""","27","0","""2026-07-04T02:48:49.795910995Z"""
"""!bfa97d12""","""!1ba735d8""","12","0","""2026-07-04T03:25:17.981478992Z"""
"""!bfa97d12""","""!2f6d212f""","16","0","""2026-07-03T01:55:56.663019237Z"""
"""!50734ef3""","""!d9079859""","4","-10.25","""2026-06-28T17:37:49.730849978Z"""
"""!50734ef3""","""!bc904758""","2","-43","""2026-06-28T09:57:04.196573875Z"""
"""!50734ef3""","""!6983e55c""","4","23","""2026-06-28T15:21:04.028018516Z"""
"""!50734ef3""","""!435690a4""","3","1","""2026-06-27T11:39:06.890090851Z"""
"""!50734ef3""","""!6b5aa544""","2","-26","""2026-06-30T16:25:04.063852157Z"""
"""!50734ef3""","""!1a036b16""","17","-5.52941","""2026-07-01T20:57:53.227611974Z"""
"""!50734ef3""","""!1de92ebc""","1","-12","""2026-06-27T22:03:30.012259058Z"""
"""!50734ef3""","""!ed1b5999""","20","50.7","""2026-07-02T01:56:03.580000265Z"""
"""!50734ef3""","""!1f12a430""","4","40","""2026-06-30T00:09:37.198808475Z"""
"""!50734ef3""","""!b03e0068""","4","27","""2026-07-01T12:12:43.428200646Z"""
"""!50734ef3""","""!6a1ed941""","48","49.4583","""2026-07-02T07:29:51.195113808Z"""
"""!50734ef3""","""!49ea4c9c""","3","-45.6667","""2026-07-01T01:33:54.304332965Z"""
"""!a49cbdaf""","""!bfa97d12""","4","47.5","""2026-07-01T01:24:14.547917324Z"""
"""!a49cbdaf""","""!f669c568""","4","-32","""2026-07-01T19:39:49.73862157Z"""
"""!a49cbdaf""","""!6a1ed941""","29","48.5172","""2026-07-03T13:41:28.716664031Z"""
"""!62bd5bac""","""!b03e0068""","1","-13","""2026-06-28T11:04:05.773567587Z"""
"""!4e10221b""","""!5c4dc492""","5","64.6","""2026-06-28T08:05:06.362785545Z"""
"""!4e10221b""","""!672f1873""","1","25","""2026-06-28T00:17:57.483775068Z"""
"""!6ea117d0""","""!6983e55c""","2","-31","""2026-06-29T02:48:07.793822987Z"""
"""!6ea117d0""","""!bfa97d12""","4","13","""2026-06-29T00:48:05.642947435Z"""
"""!f07d3f2f""","""!fe132891""","4","48","""2026-07-04T09:23:19.389189066Z"""
"""!f07d3f2f""","""!91131550""","2","55","""2026-07-04T09:19:40.80119228Z"""
"""!f6f8e14c""","""!ad8298cc""","2","0","""2026-07-02T21:47:13.232409214Z"""
"""!f6f8e14c""","""!672f1873""","2","0","""2026-07-02T19:22:10.155853601Z"""
"""!f6f8e14c""","""!4414588""","2","0","""2026-07-03T10:34:56.602455495Z"""
"""!f6f8e14c""","""!4f9344f5""","2","0","""2026-07-03T00:32:10.734281908Z"""
"""!f6f8e14c""","""!1ba21c80""","2","0","""2026-07-02T20:02:01.147688773Z"""
"""!f6f8e14c""","""!66d325ea""","2","50","""2026-07-03T12:11:52.433181509Z"""
"""!f6f8e14c""","""!f6700eb0""","14","-31","""2026-07-03T12:25:21.398714814Z"""
"""!f6f8e14c""","""!ba341234""","2","0","""2026-07-02T22:47:07.605628277Z"""
"""!f6f8e14c""","""!a35a4f30""","2","0","""2026-07-03T10:19:56.950598737Z"""
"""!f6f8e14c""","""!bf6b8754""","2","0","""2026-07-03T00:02:07.061508739Z"""
"""!f6f8e14c""","""!1f6edac7""","2","0","""2026-07-02T23:17:09.416162658Z"""
"""!f6f8e14c""","""!8b8579a5""","2","0","""2026-07-02T20:47:13.061845626Z"""
"""!f6f8e14c""","""!c8c5f89f""","2","0","""2026-07-02T23:47:06.707470126Z"""
"""!f6f8e14c""","""!e17c1baf""","4","7","""2026-07-04T00:31:31.607154047Z"""
"""!f6f8e14c""","""!92ed66d9""","2","0","""2026-07-02T20:17:07.5581647Z"""
"""!f6f8e14c""","""!e8c0b785""","6","50","""2026-07-03T19:37:14.399126236Z"""
"""!f6f8e14c""","""!b722591b""","2","0","""2026-07-02T19:47:00.795360005Z"""
"""!f6f8e14c""","""!e5e047a9""","2","0","""2026-07-02T22:17:12.865343003Z"""
"""!f6f8e14c""","""!042ccb37""","2","-1","""2026-07-03T15:16:32.650268703Z"""
"""!f6f8e14c""","""!8a84e409""","4","15","""2026-07-03T15:16:29.309648818Z"""
"""!f6f8e14c""","""!406f388""","2","0","""2026-07-02T20:32:10.31878315Z"""
"""!da5afcf4""","""!d45b9234""","2","41","""2026-06-29T03:41:45.506129921Z"""
"""!f67ccf53""","""!9e76b8fc""","4","-39","""2026-07-03T07:20:10.483630392Z"""
"""!f67ccf53""","""!716f550a""","2","56","""2026-07-02T18:36:24.447933944Z"""
"""!2bbe7f39""","""!1de92ebc""","2","52","""2026-06-27T12:36:13.777566021Z"""
"""!2bbe7f39""","""!6985aa24""","2","0","""2026-07-02T01:36:33.626867031Z"""
"""!2bbe7f39""","""!1a6b9987""","1","-7","""2026-06-27T19:51:44.299439068Z"""
"""!2bbe7f39""","""!bc26463f""","4","-13","""2026-07-04T00:53:39.04041232Z"""
"""!2bbe7f39""","""!da64b598""","24","-4.41667","""2026-07-04T05:17:57.969373637Z"""
"""!2bbe7f39""","""!bc904758""","18","-10.2222","""2026-07-03T16:30:41.588208723Z"""
"""!2bbe7f39""","""!04677cab""","4","-37","""2026-06-29T01:53:37.341657488Z"""
"""!2bbe7f39""","""!64e26f73""","79","-32.4177","""2026-07-04T02:18:11.46918149Z"""
"""!2bbe7f39""","""!49de8b8d""","1","7","""2026-06-27T22:18:43.457095452Z"""
"""!2bbe7f39""","""!1f12a430""","12","44.3333","""2026-07-03T09:55:01.821752769Z"""
"""!2bbe7f39""","""!6a1ed941""","12","49.6667","""2026-07-04T02:37:06.937925769Z"""
"""!2bbe7f39""","""!567a9b47""","6","29.3333","""2026-07-02T07:56:25.995032331Z"""
"""!2bbe7f39""","""!ef34d6a1""","4","48","""2026-06-29T20:42:50.367322315Z"""
"""!2bbe7f39""","""!406c77c""","3","-7.33333","""2026-07-01T09:52:46.579447513Z"""
"""!d9079859""","""!91131550""","18","-30.6667","""2026-07-03T22:26:49.699852532Z"""
"""!d9079859""","""!1de92ebc""","99","23.4646","""2026-07-03T20:58:57.066992529Z"""
"""!d9079859""","""!699b11f0""","6","11.3333","""2026-07-04T01:04:04.275050484Z"""
"""!d9079859""","""!9e75deb4""","6","0","""2026-06-30T04:42:53.210912208Z"""
"""!d9079859""","""!85d2fa9e""","16","-7.75","""2026-07-04T08:01:26.188685857Z"""
"""!d9079859""","""!d6f8f838""","38","-15.9474","""2026-07-04T07:01:23.684285196Z"""
"""!d9079859""","""!c883b6f9""","1","0","""2026-06-28T11:04:05.773567587Z"""
"""!d9079859""","""!8c609614""","2","0","""2026-07-01T04:27:43.904469599Z"""
"""!d9079859""","""!699be2e8""","24","-15.5","""2026-07-03T16:30:41.588208723Z"""
"""!d9079859""","""!49ea4c9c""","6","-6.5","""2026-07-03T17:01:32.106488847Z"""
"""!d9079859""","""!9e78b1f0""","2","0","""2026-07-03T10:41:10.207035626Z"""
"""!d9079859""","""!349fe479""","62","21.629","""2026-07-02T05:10:19.231217515Z"""
"""!d9079859""","""!6a4581e4""","2","0","""2026-07-03T03:42:12.185841428Z"""
"""!d9079859""","""!6983e55c""","35","24.2571","""2026-07-03T21:18:54.28577657Z"""
"""!d9079859""","""!ed1b5999""","225","47.32","""2026-07-03T22:16:46.006953485Z"""
"""!d9079859""","""!e60ec89""","2","0","""2026-06-30T00:51:44.731723358Z"""
"""!d9079859""","""!fe132891""","7","0","""2026-07-03T07:23:15.037559186Z"""
"""!d9079859""","""!6c73bdb4""","13","5.30769","""2026-07-03T21:41:06.866691267Z"""
"""!d9079859""","""!400a2bc""","5","0","""2026-07-04T02:19:19.00719261Z"""
"""!d9079859""","""!da75c0a0""","2","0","""2026-07-01T12:21:45.110120301Z"""
"""!d9079859""","""!6985aa24""","20","27.8","""2026-07-03T03:30:10.84346458Z"""
"""!d9079859""","""!b614a7c2""","1","0","""2026-06-28T02:27:05.061513153Z"""
"""!d9079859""","""!1f6edac7""","2","0","""2026-06-29T22:17:35.44267619Z"""
"""!d9079859""","""!43a92a8""","10","0","""2026-07-03T12:47:25.706291708Z"""
"""!d9079859""","""!2eb8e7c""","6","0","""2026-07-04T10:13:18.58946891Z"""
"""!d9079859""","""!f550ce76""","2","0","""2026-06-29T01:48:08.94780071Z"""
"""!d9079859""","""!de3c2716""","2","0","""2026-06-30T13:21:53.357051745Z"""
"""!d9079859""","""!1ba735d8""","4","0","""2026-07-03T09:23:37.42595651Z"""
"""!d9079859""","""!433cfd58""","66","2.30303","""2026-07-03T15:31:49.175987445Z"""
"""!d9079859""","""!183b2811""","2","0","""2026-07-03T02:36:10.27439531Z"""
"""!d9079859""","""!6984edcc""","2","0","""2026-07-03T10:35:10.278970369Z"""
"""!d9079859""","""!ba0c79b0""","2","0","""2026-07-03T05:44:13.005004074Z"""
"""!d9079859""","""!2ab98f33""","1","0","""2026-06-28T02:42:15.183057515Z"""
"""!d9079859""","""!62bd5bac""","4","-5.5","""2026-06-29T00:12:59.148582604Z"""
"""!d9079859""","""!fb7d7888""","7","0","""2026-07-03T22:17:09.112389293Z"""
"""!d9079859""","""!9e76b638""","6","0","""2026-07-04T03:48:39.843157924Z"""
"""!d9079859""","""!9e470a43""","2","0","""2026-06-30T03:30:12.017556178Z"""
"""!d9079859""","""!ea02f9e4""","2","0","""2026-07-02T10:17:12.136682377Z"""
"""!d9079859""","""!da64b474""","8","0","""2026-07-02T03:00:13.24609846Z"""
"""!d9079859""","""!1ba234d4""","4","0","""2026-07-03T00:32:15.480950998Z"""
"""!d9079859""","""!1ba743c0""","4","0","""2026-07-04T09:49:35.103616841Z"""
"""!d9079859""","""!dea288ad""","25","-24.16","""2026-07-04T09:04:18.90182736Z"""
"""!d9079859""","""!435ae670""","10","-11.6","""2026-07-03T01:21:39.293441263Z"""
"""!d9079859""","""!4356feb0""","2","0","""2026-06-29T05:28:05.51349674Z"""
"""!d9079859""","""!8944a6da""","6","0","""2026-07-03T22:14:16.931659071Z"""
"""!d9079859""","""!435bb838""","4","0","""2026-07-01T13:33:50.286353867Z"""
"""!d9079859""","""!da64b598""","4","0","""2026-07-04T04:31:06.371320009Z"""
"""!d9079859""","""!1f12a430""","10","46.2","""2026-07-01T22:53:01.002460364Z"""
"""!d9079859""","""!4bb17e8e""","2","0","""2026-07-01T01:03:47.700493199Z"""
"""!d9079859""","""!b03e0068""","11","10.7273","""2026-07-01T00:40:24.438533337Z"""
"""!d9079859""","""!c4b05f20""","2","0","""2026-07-04T01:34:14.303783206Z"""
"""!d9079859""","""!406a000""","4","0","""2026-07-04T04:55:31.771721198Z"""
"""!d9079859""","""!a49cbdaf""","10","0","""2026-07-03T13:41:09.927913702Z"""
"""!d9079859""","""!435bb36c""","2","0","""2026-07-01T10:33:53.749073949Z"""
"""!d9079859""","""!1a036b16""","15","5.06667","""2026-07-04T06:46:16.044508879Z"""
"""!d9079859""","""!33654620""","8","0","""2026-07-03T10:32:15.530872718Z"""
"""!d9079859""","""!b33214db""","2","0","""2026-07-04T05:58:29.407432583Z"""
"""!d9079859""","""!a6da27e5""","31","-19.7742","""2026-06-30T05:39:43.313940189Z"""
"""!d9079859""","""!849b62f0""","2","0","""2026-07-01T12:54:56.829644284Z"""
"""!d9079859""","""!97d57985""","4","0","""2026-06-30T23:12:49.490790745Z"""
"""!d9079859""","""!64e26f73""","83","-25.8313","""2026-07-04T10:14:59.05065364Z"""
"""!d9079859""","""!435690a4""","7","-5.57143","""2026-07-02T20:11:06.414063399Z"""
"""!d9079859""","""!f9975d3a""","2","0","""2026-07-04T08:58:18.100311949Z"""
"""!d9079859""","""!4762ab17""","3","0","""2026-07-03T04:23:13.8912507Z"""
"""!d9079859""","""!43577bb4""","2","0","""2026-07-03T01:57:11.412713663Z"""
"""!d9079859""","""!1454ed85""","36","2.38889","""2026-07-04T05:13:15.951030457Z"""
"""!d9079859""","""!dc0441c1""","26","-18.1538","""2026-07-04T03:19:18.850101211Z"""
"""!d9079859""","""!f669e48c""","4","0","""2026-07-04T08:48:41.582581624Z"""
"""!d9079859""","""!c82fe740""","4","0","""2026-07-04T03:40:16.973287519Z"""
"""!d9079859""","""!bba67c9f""","38","23.9474","""2026-07-02T09:31:56.658630116Z"""
"""!d9079859""","""!db2f17c4""","2","0","""2026-07-01T18:07:21.248532334Z"""
"""!d9079859""","""!ef34d6a1""","4","0","""2026-07-02T23:05:03.648125248Z"""
"""!d9079859""","""!d45b9c38""","2","0","""2026-07-03T00:17:36.084024263Z"""
"""!d9079859""","""!9c821f66""","2","0","""2026-07-03T21:11:19.663368879Z"""
"""!d9079859""","""!37d12df9""","2","0","""2026-07-01T03:51:13.298932949Z"""
"""!d9079859""","""!1750d130""","12","-6.5","""2026-07-02T07:08:04.576828396Z"""
"""!d9079859""","""!1de9bb56""","5","0","""2026-07-03T17:01:00.404575153Z"""
"""!d9079859""","""!a1d77a98""","2","0","""2026-06-30T01:12:11.869959139Z"""
"""!d9079859""","""!3e4f8220""","2","0","""2026-07-03T03:35:01.714174287Z"""
"""!d9079859""","""!1309d50c""","6","0","""2026-07-03T23:47:29.247468838Z"""
"""!d9079859""","""!67f6fe46""","8","0","""2026-07-02T21:47:07.348034541Z"""
"""!d9079859""","""!4677cab""","2","0","""2026-07-01T09:00:51.991548899Z"""
"""!d9079859""","""!bc904758""","698","27.8739","""2026-07-04T10:49:24.115592496Z"""
"""!d9079859""","""!62f8ee94""","4","0","""2026-07-02T07:07:59.819937804Z"""
"""!d9079859""","""!6a1ed941""","61","47.3279","""2026-07-04T02:16:17.775609917Z"""
"""!d9079859""","""!db29dd48""","4","0","""2026-06-30T21:45:58.166937884Z"""
"""!d9079859""","""!f9246972""","2","0","""2026-06-29T19:43:08.067946269Z"""
"""!d9079859""","""!a1d75fc4""","40","11","""2026-07-04T03:19:36.736018253Z"""
"""!d9079859""","""!10a406ad""","1","0","""2026-06-28T09:41:17.921955258Z"""
"""!d9079859""","""!50734ef3""","9","-12.4444","""2026-07-03T19:29:10.856901166Z"""
"""!d9079859""","""!5bc0582e""","4","-16","""2026-07-01T11:09:39.335705381Z"""
"""!d9079859""","""!bfa97d12""","20","7.8","""2026-07-03T08:17:53.69991215Z"""
"""!d9079859""","""!bc26463f""","113","-12.6637","""2026-07-04T08:37:29.279444669Z"""
"""!d9079859""","""!7a2c0a16""","2","0","""2026-07-03T16:41:19.556695372Z"""
"""!d9079859""","""!a459bce7""","10","0","""2026-07-04T10:49:15.513000513Z"""
"""!d9079859""","""!f670b6b8""","2","0","""2026-07-03T17:41:28.972714292Z"""
"""!d9079859""","""!2e7e858""","6","0","""2026-07-03T21:20:33.329519051Z"""
"""!d9079859""","""!02eb8e7c""","12","-38.3333","""2026-07-03T14:09:57.79486896Z"""
"""!d9079859""","""!6c72f588""","10","0","""2026-07-03T20:29:09.186800858Z"""
"""!d9079859""","""!2e60108""","4","0","""2026-07-04T03:46:25.412477163Z"""
"""!d9079859""","""!80549e3e""","2","0","""2026-07-02T14:47:17.453369728Z"""
"""!d9079859""","""!e3ca0c97""","2","0","""2026-07-04T05:25:04.897321368Z"""
"""!d9079859""","""!1de91c78""","16","13.5","""2026-07-03T16:02:23.065188845Z"""
"""!d9079859""","""!eb9326c7""","8","0","""2026-07-02T01:38:26.605430796Z"""
"""!d9079859""","""!b03cafb4""","2","0","""2026-06-30T01:45:06.772589888Z"""
"""!d9079859""","""!6b5aa544""","40","-21.45","""2026-07-04T09:01:22.156680677Z"""
"""!d9079859""","""!435ae664""","2","0","""2026-07-03T17:20:49.814386916Z"""
"""!d9079859""","""!8fa63a08""","2","0","""2026-06-29T18:06:57.329866047Z"""
"""!d9079859""","""!f1bfbe6a""","6","0","""2026-07-03T12:38:03.103583011Z"""
"""!d9079859""","""!49637f26""","2","0","""2026-07-01T03:54:08.77175715Z"""
"""!d9079859""","""!db2ac884""","6","0","""2026-07-04T10:14:37.131278638Z"""
"""!d9079859""","""!6c73d798""","4","0","""2026-06-29T22:24:06.613616534Z"""
"""!d9079859""","""!909ec090""","4","-23.5","""2026-07-03T21:08:03.413311713Z"""
"""!d9079859""","""!878b82c5""","28","5.5","""2026-07-04T01:03:45.317760223Z"""
"""!d9079859""","""!f0cda289""","2","0","""2026-07-04T01:08:54.796862687Z"""
"""!d9079859""","""!d6e141e7""","4","0","""2026-07-03T23:38:11.358130409Z"""
"""!d9079859""","""!2f6d212f""","2","0","""2026-07-02T13:56:28.540563169Z"""
"""!d9079859""","""!55c75f28""","2","0","""2026-07-04T01:33:12.209538468Z"""
"""!d9079859""","""!2bbe7f39""","18","0","""2026-07-04T08:37:26.426304021Z"""
"""!d9079859""","""!406c77c""","2","0","""2026-07-04T07:13:05.153736Z"""
"""!d9079859""","""!ac9cf04""","2","0","""2026-07-02T18:26:11.310068759Z"""
"""!5eb8daa8""","""!8125194""","10","6.475","""2026-06-28T18:05:37.486298308Z"""
"""!5eb8daa8""","""!699b11f0""","2","-22","""2026-06-30T00:17:12.676998094Z"""
"""!5eb8daa8""","""!bfa97d12""","2","48","""2026-06-29T01:06:09.615448659Z"""
"""!d6e141e7""","""!6985aa24""","18","-8.11111","""2026-07-02T03:15:24.180429852Z"""
"""!d6e141e7""","""!5bc0582e""","4","45","""2026-06-30T15:17:14.732610115Z"""
